flight_id,crew_id,assignment_role
F002217,C049,Cabin Crew
F002218,C052,Captain
F002218,C020,First Officer
F002218,C054,Cabin Crew
F002218,C051,Cabin Crew
F002218,C039,Cabin Crew
F002219,C053,Captain
F002219,C055,First Officer
F002219,C037,Cabin Crew
F002219,C005,Cabin Crew
F002219,C049,Cabin Crew
F002220,C042,Captain
F002220,C025,First Officer
F002220,C047,Cabin Crew
F002220,C075,Cabin Crew
F002220,C039,Cabin Crew
F002221,C031,Captain
F002221,C015,First Officer
F002221,C047,Cabin Crew
F002221,C064,Cabin Crew
F002221,C051,Cabin Crew
F002222,C038,Captain
F002222,C059,First Officer
F002222,C040,Cabin Crew
F002222,C063,Cabin Crew
F002222,C064,Cabin Crew
F002223,C042,Captain
F002223,C076,First Officer
F002223,C072,Cabin Crew
F002223,C057,Cabin Crew
F002223,C039,Cabin Crew
F002224,C023,Captain
F002224,C067,First Officer
F002224,C051,Cabin Crew
F002224,C041,Cabin Crew
F002224,C040,Cabin Crew
F002225,C038,Captain
F002225,C020,First Officer
F002225,C049,Cabin Crew
F002225,C004,Cabin Crew
F002225,C066,Cabin Crew
F002226,C043,Captain
F002226,C059,First Officer
F002226,C057,Cabin Crew
F002226,C063,Cabin Crew
F002226,C056,Cabin Crew
F002227,C052,Captain
F002227,C001,First Officer
F002227,C051,Cabin Crew
F002227,C018,Cabin Crew
F002227,C074,Cabin Crew
F002228,C011,Captain
F002228,C062,First Officer
F002228,C037,Cabin Crew
F002228,C007,Cabin Crew
F002228,C063,Cabin Crew
F002229,C019,Captain
F002229,C025,First Officer
F002229,C074,Cabin Crew
F002229,C065,Cabin Crew
F002229,C003,Cabin Crew
F002230,C031,Captain
F002230,C015,First Officer
F002230,C007,Cabin Crew
F002230,C054,Cabin Crew
F002230,C010,Cabin Crew
F002231,C011,Captain
F002231,C080,First Officer
F002231,C039,Cabin Crew
F002231,C064,Cabin Crew
F002231,C054,Cabin Crew
F002232,C043,Captain
F002232,C001,First Officer
F002232,C051,Cabin Crew
F002232,C066,Cabin Crew
F002232,C072,Cabin Crew
F002233,C077,Captain
F002233,C059,First Officer
F002233,C007,Cabin Crew
F002233,C012,Cabin Crew
F002233,C037,Cabin Crew
F002234,C019,Captain
F002234,C062,First Officer
F002234,C012,Cabin Crew
F002234,C004,Cabin Crew
F002234,C040,Cabin Crew
F002235,C026,Captain
F002235,C069,First Officer
F002235,C027,Cabin Crew
F002235,C002,Cabin Crew
F002235,C071,Cabin Crew
F002236,C011,Captain
F002236,C080,First Officer
F002236,C006,Cabin Crew
F002236,C056,Cabin Crew
F002236,C071,Cabin Crew
F002237,C068,Captain
F002237,C016,First Officer
F002237,C006,Cabin Crew
F002237,C040,Cabin Crew
F002237,C065,Cabin Crew
F002238,C044,Captain
F002238,C001,First Officer
F002238,C057,Cabin Crew
F002238,C033,Cabin Crew
F002238,C008,Cabin Crew
F002239,C030,Captain
F002239,C015,First Officer
F002239,C014,Cabin Crew
F002239,C012,Cabin Crew
F002239,C075,Cabin Crew
F002240,C043,Captain
F002240,C048,First Officer
F002240,C022,Cabin Crew
F002240,C045,Cabin Crew
F002240,C066,Cabin Crew
F002241,C042,Captain
F002241,C028,First Officer
F002241,C005,Cabin Crew
F002241,C071,Cabin Crew
F002241,C010,Cabin Crew
F002242,C053,Captain
F002242,C032,First Officer
F002242,C075,Cabin Crew
F002242,C054,Cabin Crew
F002242,C021,Cabin Crew
F002243,C019,Captain
F002243,C067,First Officer
F002243,C045,Cabin Crew
F002243,C064,Cabin Crew
F002243,C054,Cabin Crew
F002244,C013,Captain
F002244,C067,First Officer
F002244,C051,Cabin Crew
F002244,C072,Cabin Crew
F002244,C063,Cabin Crew
F002245,C019,Captain
F002245,C029,First Officer
F002245,C045,Cabin Crew
F002245,C049,Cabin Crew
F002245,C066,Cabin Crew
F002246,C068,Captain
F002246,C032,First Officer
F002246,C005,Cabin Crew
F002246,C035,Cabin Crew
F002246,C060,Cabin Crew
F002247,C026,Captain
F002247,C032,First Officer
F002247,C012,Cabin Crew
F002247,C014,Cabin Crew
F002247,C022,Cabin Crew
F002248,C053,Captain
F002248,C028,First Officer
F002248,C074,Cabin Crew
F002248,C071,Cabin Crew
F002248,C064,Cabin Crew
F002249,C068,Captain
F002249,C015,First Officer
F002249,C033,Cabin Crew
F002249,C074,Cabin Crew
F002249,C006,Cabin Crew
F002250,C052,Captain
F002250,C067,First Officer
F002250,C005,Cabin Crew
F002250,C065,Cabin Crew
F002250,C036,Cabin Crew
F002251,C019,Captain
F002251,C055,First Officer
F002251,C046,Cabin Crew
F002251,C010,Cabin Crew
F002251,C050,Cabin Crew
F002252,C013,Captain
F002252,C020,First Officer
F002252,C005,Cabin Crew
F002252,C066,Cabin Crew
F002252,C003,Cabin Crew
F002253,C078,Captain
F002253,C048,First Officer
F002253,C045,Cabin Crew
F002253,C051,Cabin Crew
F002253,C065,Cabin Crew
F002254,C024,Captain
F002254,C016,First Officer
F002254,C063,Cabin Crew
F002254,C072,Cabin Crew
F002254,C040,Cabin Crew
F002255,C079,Captain
F002255,C069,First Officer
F002255,C034,Cabin Crew
F002255,C010,Cabin Crew
F002255,C033,Cabin Crew
F002256,C052,Captain
F002256,C073,First Officer
F002256,C074,Cabin Crew
F002256,C002,Cabin Crew
F002256,C034,Cabin Crew
F002257,C053,Captain
F002257,C032,First Officer
F002257,C021,Cabin Crew
F002257,C075,Cabin Crew
F002257,C041,Cabin Crew
F002258,C077,Captain
F002258,C069,First Officer
F002258,C010,Cabin Crew
F002258,C047,Cabin Crew
F002258,C005,Cabin Crew
F002259,C024,Captain
F002259,C029,First Officer
F002259,C049,Cabin Crew
F002259,C033,Cabin Crew
F002259,C003,Cabin Crew
F002260,C079,Captain
F002260,C059,First Officer
F002260,C005,Cabin Crew
F002260,C014,Cabin Crew
F002260,C004,Cabin Crew
F002261,C043,Captain
F002261,C076,First Officer
F002261,C047,Cabin Crew
F002261,C036,Cabin Crew
F002261,C007,Cabin Crew
F002262,C013,Captain
F002262,C061,First Officer
F002262,C054,Cabin Crew
F002262,C010,Cabin Crew
F002262,C005,Cabin Crew
F002263,C078,Captain
F002263,C059,First Officer
F002263,C046,Cabin Crew
F002263,C022,Cabin Crew
F002263,C012,Cabin Crew
F002264,C053,Captain
F002264,C067,First Officer
F002264,C054,Cabin Crew
F002264,C010,Cabin Crew
F002264,C071,Cabin Crew
F002265,C079,Captain
F002265,C028,First Officer
F002265,C002,Cabin Crew
F002265,C041,Cabin Crew
F002265,C004,Cabin Crew
F002266,C052,Captain
F002266,C017,First Officer
F002266,C041,Cabin Crew
F002266,C034,Cabin Crew
F002266,C010,Cabin Crew
F002267,C009,Captain
F002267,C067,First Officer
F002267,C027,Cabin Crew
F002267,C063,Cabin Crew
F002267,C022,Cabin Crew
F002268,C038,Captain
F002268,C015,First Officer
F002268,C008,Cabin Crew
F002268,C051,Cabin Crew
F002268,C014,Cabin Crew
F002269,C068,Captain
F002269,C029,First Officer
F002269,C050,Cabin Crew
F002269,C046,Cabin Crew
F002269,C056,Cabin Crew
F002270,C078,Captain
F002270,C017,First Officer
F002270,C010,Cabin Crew
F002270,C049,Cabin Crew
F002270,C027,Cabin Crew
F002271,C058,Captain
F002271,C059,First Officer
F002271,C057,Cabin Crew
F002271,C056,Cabin Crew
F002271,C051,Cabin Crew
F002272,C026,Captain
F002272,C067,First Officer
F002272,C035,Cabin Crew
F002272,C066,Cabin Crew
F002272,C008,Cabin Crew
F002273,C052,Captain
F002273,C016,First Officer
F002273,C003,Cabin Crew
F002273,C005,Cabin Crew
F002273,C050,Cabin Crew
F002274,C044,Captain
F002274,C062,First Officer
F002274,C007,Cabin Crew
F002274,C039,Cabin Crew
F002274,C049,Cabin Crew
F002275,C058,Captain
F002275,C028,First Officer
F002275,C045,Cabin Crew
F002275,C034,Cabin Crew
F002275,C027,Cabin Crew
F002276,C077,Captain
F002276,C001,First Officer
F002276,C057,Cabin Crew
F002276,C075,Cabin Crew
F002276,C018,Cabin Crew
F002277,C009,Captain
F002277,C076,First Officer
F002277,C049,Cabin Crew
F002277,C056,Cabin Crew
F002277,C045,Cabin Crew
F002278,C068,Captain
F002278,C025,First Officer
F002278,C063,Cabin Crew
F002278,C033,Cabin Crew
F002278,C008,Cabin Crew
F002279,C024,Captain
F002279,C020,First Officer
F002279,C018,Cabin Crew
F002279,C004,Cabin Crew
F002279,C035,Cabin Crew
F002280,C019,Captain
F002280,C062,First Officer
F002280,C056,Cabin Crew
F002280,C007,Cabin Crew
F002280,C021,Cabin Crew
F002281,C023,Captain
F002281,C073,First Officer
F002281,C075,Cabin Crew
F002281,C010,Cabin Crew
F002281,C012,Cabin Crew
F002282,C043,Captain
F002282,C067,First Officer
F002282,C057,Cabin Crew
F002282,C004,Cabin Crew
F002282,C049,Cabin Crew
F002283,C078,Captain
F002283,C025,First Officer
F002283,C022,Cabin Crew
F002283,C060,Cabin Crew
F002283,C045,Cabin Crew
F002284,C052,Captain
F002284,C070,First Officer
F002284,C064,Cabin Crew
F002284,C056,Cabin Crew
F002284,C065,Cabin Crew
F002285,C026,Captain
F002285,C025,First Officer
F002285,C027,Cabin Crew
F002285,C049,Cabin Crew
F002285,C054,Cabin Crew
F002286,C042,Captain
F002286,C001,First Officer
F002286,C074,Cabin Crew
F002286,C005,Cabin Crew
F002286,C034,Cabin Crew
F002287,C068,Captain
F002287,C076,First Officer
F002287,C066,Cabin Crew
F002287,C074,Cabin Crew
F002287,C049,Cabin Crew
F002288,C023,Captain
F002288,C015,First Officer
F002288,C014,Cabin Crew
F002288,C035,Cabin Crew
F002288,C057,Cabin Crew
F002289,C030,Captain
F002289,C076,First Officer
F002289,C012,Cabin Crew
F002289,C036,Cabin Crew
F002289,C065,Cabin Crew
F002290,C009,Captain
F002290,C076,First Officer
F002290,C036,Cabin Crew
F002290,C056,Cabin Crew
F002290,C065,Cabin Crew
F002291,C058,Captain
F002291,C028,First Officer
F002291,C047,Cabin Crew
F002291,C005,Cabin Crew
F002291,C050,Cabin Crew
F002292,C019,Captain
F002292,C020,First Officer
F002292,C014,Cabin Crew
F002292,C063,Cabin Crew
F002292,C072,Cabin Crew
F002293,C038,Captain
F002293,C055,First Officer
F002293,C034,Cabin Crew
F002293,C010,Cabin Crew
F002293,C002,Cabin Crew
F002294,C011,Captain
F002294,C061,First Officer
F002294,C033,Cabin Crew
F002294,C046,Cabin Crew
F002294,C041,Cabin Crew
F002295,C042,Captain
F002295,C015,First Officer
F002295,C012,Cabin Crew
F002295,C036,Cabin Crew
F002295,C056,Cabin Crew
F002296,C077,Captain
F002296,C070,First Officer
F002296,C037,Cabin Crew
F002296,C012,Cabin Crew
F002296,C004,Cabin Crew
F002297,C019,Captain
F002297,C029,First Officer
F002297,C065,Cabin Crew
F002297,C003,Cabin Crew
F002297,C034,Cabin Crew
F002298,C068,Captain
F002298,C025,First Officer
F002298,C065,Cabin Crew
F002298,C066,Cabin Crew
F002298,C021,Cabin Crew
F002299,C044,Captain
F002299,C073,First Officer
F002299,C012,Cabin Crew
F002299,C060,Cabin Crew
F002299,C075,Cabin Crew
F002300,C053,Captain
F002300,C069,First Officer
F002300,C007,Cabin Crew
F002300,C005,Cabin Crew
F002300,C021,Cabin Crew
F002301,C009,Captain
F002301,C073,First Officer
F002301,C056,Cabin Crew
F002301,C002,Cabin Crew
F002301,C014,Cabin Crew
F002302,C079,Captain
F002302,C016,First Officer
F002302,C006,Cabin Crew
F002302,C037,Cabin Crew
F002302,C033,Cabin Crew
F002303,C058,Captain
F002303,C069,First Officer
F002303,C063,Cabin Crew
F002303,C054,Cabin Crew
F002303,C034,Cabin Crew
F002304,C077,Captain
F002304,C069,First Officer
F002304,C071,Cabin Crew
F002304,C022,Cabin Crew
F002304,C035,Cabin Crew
F002305,C009,Captain
F002305,C059,First Officer
F002305,C050,Cabin Crew
F002305,C065,Cabin Crew
F002305,C040,Cabin Crew
F002306,C058,Captain
F002306,C020,First Officer
F002306,C036,Cabin Crew
F002306,C039,Cabin Crew
F002306,C018,Cabin Crew
F002307,C024,Captain
F002307,C059,First Officer
F002307,C012,Cabin Crew
F002307,C054,Cabin Crew
F002307,C008,Cabin Crew
F002308,C019,Captain
F002308,C055,First Officer
F002308,C046,Cabin Crew
F002308,C071,Cabin Crew
F002308,C012,Cabin Crew
F002309,C078,Captain
F002309,C061,First Officer
F002309,C010,Cabin Crew
F002309,C003,Cabin Crew
F002309,C066,Cabin Crew
F002310,C019,Captain
F002310,C069,First Officer
F002310,C003,Cabin Crew
F002310,C050,Cabin Crew
F002310,C010,Cabin Crew
F002311,C079,Captain
F002311,C025,First Officer
F002311,C041,Cabin Crew
F002311,C047,Cabin Crew
F002311,C051,Cabin Crew
F002312,C058,Captain
F002312,C017,First Officer
F002312,C040,Cabin Crew
F002312,C065,Cabin Crew
F002312,C036,Cabin Crew
F002313,C043,Captain
F002313,C020,First Officer
F002313,C057,Cabin Crew
F002313,C027,Cabin Crew
F002313,C021,Cabin Crew
F002314,C038,Captain
F002314,C048,First Officer
F002314,C057,Cabin Crew
F002314,C074,Cabin Crew
F002314,C065,Cabin Crew
F002315,C009,Captain
F002315,C028,First Officer
F002315,C050,Cabin Crew
F002315,C021,Cabin Crew
F002315,C065,Cabin Crew
F002316,C030,Captain
F002316,C001,First Officer
F002316,C004,Cabin Crew
F002316,C035,Cabin Crew
F002316,C051,Cabin Crew
F002317,C058,Captain
F002317,C032,First Officer
F002317,C046,Cabin Crew
F002317,C006,Cabin Crew
F002317,C045,Cabin Crew
F002318,C031,Captain
F002318,C076,First Officer
F002318,C075,Cabin Crew
F002318,C005,Cabin Crew
F002318,C065,Cabin Crew
F002319,C023,Captain
F002319,C070,First Officer
F002319,C045,Cabin Crew
F002319,C034,Cabin Crew
F002319,C014,Cabin Crew
F002320,C058,Captain
F002320,C017,First Officer
F002320,C057,Cabin Crew
F002320,C046,Cabin Crew
F002320,C007,Cabin Crew
F002321,C052,Captain
F002321,C070,First Officer
F002321,C018,Cabin Crew
F002321,C034,Cabin Crew
F002321,C072,Cabin Crew
F002322,C019,Captain
F002322,C067,First Officer
F002322,C072,Cabin Crew
F002322,C036,Cabin Crew
F002322,C071,Cabin Crew
F002323,C011,Captain
F002323,C055,First Officer
F002323,C033,Cabin Crew
F002323,C005,Cabin Crew
F002323,C049,Cabin Crew
F002324,C019,Captain
F002324,C001,First Officer
F002324,C003,Cabin Crew
F002324,C071,Cabin Crew
F002324,C037,Cabin Crew
F002325,C043,Captain
F002325,C055,First Officer
F002325,C050,Cabin Crew
F002325,C034,Cabin Crew
F002325,C033,Cabin Crew
F002326,C024,Captain
F002326,C062,First Officer
F002326,C012,Cabin Crew
F002326,C066,Cabin Crew
F002326,C075,Cabin Crew
F002327,C053,Captain
F002327,C073,First Officer
F002327,C051,Cabin Crew
F002327,C056,Cabin Crew
F002327,C063,Cabin Crew
F002328,C011,Captain
F002328,C028,First Officer
F002328,C041,Cabin Crew
F002328,C049,Cabin Crew
F002328,C022,Cabin Crew
F002329,C044,Captain
F002329,C020,First Officer
F002329,C064,Cabin Crew
F002329,C041,Cabin Crew
F002329,C047,Cabin Crew
F002330,C053,Captain
F002330,C059,First Officer
F002330,C075,Cabin Crew
F002330,C060,Cabin Crew
F002330,C051,Cabin Crew
F002331,C023,Captain
F002331,C017,First Officer
F002331,C051,Cabin Crew
F002331,C002,Cabin Crew
F002331,C014,Cabin Crew
F002332,C078,Captain
F002332,C067,First Officer
F002332,C008,Cabin Crew
F002332,C046,Cabin Crew
F002332,C040,Cabin Crew
F002333,C019,Captain
F002333,C032,First Officer
F002333,C002,Cabin Crew
F002333,C018,Cabin Crew
F002333,C075,Cabin Crew
F002334,C026,Captain
F002334,C015,First Officer
F002334,C054,Cabin Crew
F002334,C071,Cabin Crew
F002334,C004,Cabin Crew
F002335,C038,Captain
F002335,C032,First Officer
F002335,C049,Cabin Crew
F002335,C039,Cabin Crew
F002335,C072,Cabin Crew
F002336,C013,Captain
F002336,C062,First Officer
F002336,C056,Cabin Crew
F002336,C072,Cabin Crew
F002336,C036,Cabin Crew
F002337,C078,Captain
F002337,C015,First Officer
F002337,C060,Cabin Crew
F002337,C039,Cabin Crew
F002337,C005,Cabin Crew
F002338,C042,Captain
F002338,C029,First Officer
F002338,C060,Cabin Crew
F002338,C051,Cabin Crew
F002338,C034,Cabin Crew
F002339,C079,Captain
F002339,C029,First Officer
F002339,C006,Cabin Crew
F002339,C060,Cabin Crew
F002339,C039,Cabin Crew
F002340,C068,Captain
F002340,C076,First Officer
F002340,C066,Cabin Crew
F002340,C050,Cabin Crew
F002340,C051,Cabin Crew
F002341,C068,Captain
F002341,C016,First Officer
F002341,C039,Cabin Crew
F002341,C056,Cabin Crew
F002341,C021,Cabin Crew
F002342,C053,Captain
F002342,C025,First Officer
F002342,C034,Cabin Crew
F002342,C047,Cabin Crew
F002342,C014,Cabin Crew
F002343,C030,Captain
F002343,C061,First Officer
F002343,C074,Cabin Crew
F002343,C034,Cabin Crew
F002343,C033,Cabin Crew
F002344,C078,Captain
F002344,C016,First Officer
F002344,C047,Cabin Crew
F002344,C064,Cabin Crew
F002344,C005,Cabin Crew
F002345,C052,Captain
F002345,C029,First Officer
F002345,C039,Cabin Crew
F002345,C006,Cabin Crew
F002345,C071,Cabin Crew
F002346,C030,Captain
F002346,C025,First Officer
F002346,C021,Cabin Crew
F002346,C035,Cabin Crew
F002346,C022,Cabin Crew
F002347,C058,Captain
F002347,C073,First Officer
F002347,C006,Cabin Crew
F002347,C039,Cabin Crew
F002347,C041,Cabin Crew
F002348,C079,Captain
F002348,C028,First Officer
F002348,C075,Cabin Crew
F002348,C040,Cabin Crew
F002348,C046,Cabin Crew
F002349,C053,Captain
F002349,C059,First Officer
F002349,C075,Cabin Crew
F002349,C035,Cabin Crew
F002349,C040,Cabin Crew
F002350,C052,Captain
F002350,C073,First Officer
F002350,C051,Cabin Crew
F002350,C033,Cabin Crew
F002350,C045,Cabin Crew
F002351,C038,Captain
F002351,C076,First Officer
F002351,C064,Cabin Crew
F002351,C014,Cabin Crew
F002351,C050,Cabin Crew
F002352,C044,Captain
F002352,C029,First Officer
F002352,C034,Cabin Crew
F002352,C021,Cabin Crew
F002352,C040,Cabin Crew
F002353,C079,Captain
F002353,C048,First Officer
F002353,C050,Cabin Crew
F002353,C057,Cabin Crew
F002353,C040,Cabin Crew
F002354,C079,Captain
F002354,C020,First Officer
F002354,C049,Cabin Crew
F002354,C074,Cabin Crew
F002354,C008,Cabin Crew
F002355,C023,Captain
F002355,C062,First Officer
F002355,C057,Cabin Crew
F002355,C005,Cabin Crew
F002355,C027,Cabin Crew
F002356,C038,Captain
F002356,C001,First Officer
F002356,C010,Cabin Crew
F002356,C066,Cabin Crew
F002356,C039,Cabin Crew
F002357,C009,Captain
F002357,C059,First Officer
F002357,C074,Cabin Crew
F002357,C050,Cabin Crew
F002357,C002,Cabin Crew
F002358,C068,Captain
F002358,C076,First Officer
F002358,C054,Cabin Crew
F002358,C027,Cabin Crew
F002358,C012,Cabin Crew
F002359,C024,Captain
F002359,C032,First Officer
F002359,C037,Cabin Crew
F002359,C006,Cabin Crew
F002359,C046,Cabin Crew
F002360,C044,Captain
F002360,C025,First Officer
F002360,C066,Cabin Crew
F002360,C065,Cabin Crew
F002360,C037,Cabin Crew
F002361,C038,Captain
F002361,C016,First Officer
F002361,C007,Cabin Crew
F002361,C040,Cabin Crew
F002361,C046,Cabin Crew
F002362,C053,Captain
F002362,C067,First Officer
F002362,C018,Cabin Crew
F002362,C045,Cabin Crew
F002362,C074,Cabin Crew
F002363,C030,Captain
F002363,C061,First Officer
F002363,C075,Cabin Crew
F002363,C050,Cabin Crew
F002363,C041,Cabin Crew
F002364,C052,Captain
F002364,C029,First Officer
F002364,C056,Cabin Crew
F002364,C072,Cabin Crew
F002364,C046,Cabin Crew
F002365,C043,Captain
F002365,C032,First Officer
F002365,C051,Cabin Crew
F002365,C036,Cabin Crew
F002365,C008,Cabin Crew
F002366,C058,Captain
F002366,C025,First Officer
F002366,C034,Cabin Crew
F002366,C021,Cabin Crew
F002366,C041,Cabin Crew
F002367,C024,Captain
F002367,C048,First Officer
F002367,C037,Cabin Crew
F002367,C056,Cabin Crew
F002367,C047,Cabin Crew
F002368,C026,Captain
F002368,C073,First Officer
F002368,C041,Cabin Crew
F002368,C074,Cabin Crew
F002368,C071,Cabin Crew
F002369,C068,Captain
F002369,C020,First Officer
F002369,C008,Cabin Crew
F002369,C004,Cabin Crew
F002369,C034,Cabin Crew
F002370,C019,Captain
F002370,C055,First Officer
F002370,C007,Cabin Crew
F002370,C074,Cabin Crew
F002370,C027,Cabin Crew
F002371,C009,Captain
F002371,C067,First Officer
F002371,C027,Cabin Crew
F002371,C060,Cabin Crew
F002371,C066,Cabin Crew
F002372,C053,Captain
F002372,C055,First Officer
F002372,C012,Cabin Crew
F002372,C034,Cabin Crew
F002372,C051,Cabin Crew
F002373,C038,Captain
F002373,C055,First Officer
F002373,C034,Cabin Crew
F002373,C021,Cabin Crew
F002373,C005,Cabin Crew
F002374,C078,Captain
F002374,C029,First Officer
F002374,C018,Cabin Crew
F002374,C041,Cabin Crew
F002374,C071,Cabin Crew
F002375,C078,Captain
F002375,C080,First Officer
F002375,C003,Cabin Crew
F002375,C064,Cabin Crew
F002375,C008,Cabin Crew
F002376,C009,Captain
F002376,C025,First Officer
F002376,C071,Cabin Crew
F002376,C072,Cabin Crew
F002376,C037,Cabin Crew
F002377,C024,Captain
F002377,C062,First Officer
F002377,C046,Cabin Crew
F002377,C034,Cabin Crew
F002377,C054,Cabin Crew
F002378,C024,Captain
F002378,C025,First Officer
F002378,C022,Cabin Crew
F002378,C037,Cabin Crew
F002378,C008,Cabin Crew
F002379,C058,Captain
F002379,C067,First Officer
F002379,C065,Cabin Crew
F002379,C036,Cabin Crew
F002379,C005,Cabin Crew
F002380,C058,Captain
F002380,C073,First Officer
F002380,C063,Cabin Crew
F002380,C008,Cabin Crew
F002380,C056,Cabin Crew
F002381,C013,Captain
F002381,C067,First Officer
F002381,C021,Cabin Crew
F002381,C045,Cabin Crew
F002381,C041,Cabin Crew
F002382,C042,Captain
F002382,C020,First Officer
F002382,C036,Cabin Crew
F002382,C018,Cabin Crew
F002382,C034,Cabin Crew
F002383,C026,Captain
F002383,C076,First Officer
F002383,C036,Cabin Crew
F002383,C051,Cabin Crew
F002383,C074,Cabin Crew
F002384,C030,Captain
F002384,C067,First Officer
F002384,C047,Cabin Crew
F002384,C041,Cabin Crew
F002384,C051,Cabin Crew
F002385,C030,Captain
F002385,C069,First Officer
F002385,C049,Cabin Crew
F002385,C007,Cabin Crew
F002385,C064,Cabin Crew
F002386,C026,Captain
F002386,C025,First Officer
F002386,C065,Cabin Crew
F002386,C005,Cabin Crew
F002386,C050,Cabin Crew
F002387,C052,Captain
F002387,C025,First Officer
